frame,[L] 0X,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,[R] 0x,0y.1,1x.1,1y.1,2x.1,2y.1,3x.1,3y.1,4x.1,4y.1,5x.1,5y.1,6x.1,6y.1,7x.1,7y.1,8x.1,8y.1,9x.1,9y.1,10x.1,10y.1,11x.1,11y.1,12x.1,12y.1,13x.1,13y.1,14x.1,14y.1,15x.1,15y.1,16x.1,16y.1,17x.1,17y.1,18x.1,18y.1,19x.1,19y.1,20x.1,20y.1
111,0.533005536,0.684521675,0.523875654,0.706099033,0.513101637,0.719109476,0.505158484,0.728051186,0.497440547,0.739118934,0.499881387,0.717419446,0.498132229,0.736895323,0.506458521,0.746055901,0.514659405,0.748536587,0.500764787,0.71318537,0.499414444,0.733379245,0.510085285,0.744583428,0.521291852,0.74788928,0.503316641,0.708283305,0.502423108,0.72554183,0.51259321,0.735963583,0.522547662,0.739928424,0.507260025,0.703051627,0.505416214,0.716765881,0.511194468,0.724630058,0.517603815,0.729414403,0.461616367,0.678015351,0.476711243,0.666638017,0.49049601,0.667203963,0.502725184,0.674332142,0.513068378,0.676631272,0.490122914,0.698532939,0.506165266,0.716398239,0.51494813,0.723775029,0.52148068,0.72772789,0.484785825,0.714858413,0.50292486,0.733775318,0.513489842,0.741708815,0.520955861,0.744506538,0.479631037,0.725512266,0.496272594,0.744454503,0.506000519,0.750810742,0.512993157,0.751733124,0.47487855,0.731767118,0.487484187,0.747966588,0.495188564,0.752953768,0.501548529,0.753526032
112,0.532318115,0.684017062,0.522813737,0.695314467,0.513070107,0.705077529,0.506712019,0.713140666,0.500654042,0.722576797,0.500674486,0.71214205,0.498749137,0.73048079,0.506393313,0.739407659,0.514225662,0.742079318,0.502118468,0.712938547,0.500358641,0.73169297,0.510121346,0.742965043,0.520256042,0.746777117,0.50522387,0.712320209,0.503577054,0.72852236,0.512820601,0.738784552,0.522063494,0.742505014,0.509700894,0.710579634,0.507680058,0.723362982,0.512377739,0.729763746,0.517619908,0.733567238,0.46164462,0.678737104,0.476809293,0.666831553,0.49052155,0.666856587,0.502624512,0.673918426,0.512866974,0.676539242,0.490629345,0.69783181,0.506690621,0.715229094,0.515314221,0.722599864,0.52169615,0.726660132,0.485281348,0.71448034,0.503603578,0.732642651,0.514007926,0.740898669,0.521325052,0.744138956,0.480095834,0.725422442,0.496813327,0.743581951,0.50641799,0.750147283,0.513235927,0.751269162,0.475252151,0.731862187,0.487955093,0.747603059,0.495606184,0.752518237,0.501859605,0.752940714
113,0.531231523,0.686152518,0.520796418,0.675500393,0.511084437,0.673519313,0.502869129,0.675173223,0.495565802,0.675006151,0.504916668,0.703959763,0.503674805,0.719565153,0.509378672,0.728000879,0.51612848,0.73194927,0.506618798,0.715901315,0.504982471,0.731959224,0.512238324,0.739940822,0.519960105,0.742976964,0.509339392,0.724491298,0.507452369,0.738238215,0.514355719,0.743663847,0.520680547,0.744935453,0.512971044,0.729783177,0.511425078,0.741871476,0.515053511,0.745486736,0.518916309,0.746003628,0.461494327,0.679211557,0.476651132,0.666884303,0.490156174,0.666900992,0.502232134,0.673754156,0.51265341,0.676368415,0.490160882,0.697509825,0.506082654,0.715524614,0.514650524,0.723077893,0.520771921,0.72697413,0.485011309,0.714227259,0.503403604,0.732607365,0.513896346,0.740608454,0.521034837,0.743457496,0.480095863,0.725336492,0.497060835,0.743366182,0.506816745,0.749531806,0.513454795,0.750254989,0.475665271,0.731934786,0.488597661,0.747456551,0.496316046,0.752129853,0.502428889,0.752436936
114,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.461340755,0.679252923,0.47644347,0.666642725,0.489850998,0.666462898,0.501880467,0.673481524,0.512323618,0.676260889,0.490238279,0.697020054,0.505994797,0.714438677,0.514509737,0.721994936,0.520630538,0.726118088,0.485255957,0.713711202,0.503468871,0.730898976,0.513889372,0.738586903,0.521136999,0.741566002,0.480360389,0.725116491,0.497206539,0.741954803,0.506850958,0.747964263,0.513426363,0.748811662,0.475801021,0.732238412,0.48866576,0.747352183,0.496380389,0.751817107,0.502648115,0.751973629
115,0.529480338,0.68244791,0.518588185,0.689351022,0.508698881,0.694692254,0.499137908,0.705024123,0.49012506,0.716779292,0.493786752,0.702488542,0.495004565,0.723692656,0.508046985,0.731255651,0.517605245,0.736090302,0.492163569,0.711803257,0.495189995,0.727859557,0.50820446,0.736938953,0.52037704,0.741748869,0.493004411,0.718681991,0.493465006,0.730762661,0.505515993,0.739299834,0.517934024,0.743315935,0.494834602,0.723956287,0.488594413,0.736336827,0.491298437,0.741032362,0.497151673,0.744885385,0.461371005,0.679423928,0.476461232,0.666582704,0.489882439,0.666397929,0.501918375,0.673258364,0.512401819,0.67568934,0.48983565,0.696552873,0.505756199,0.714046121,0.514402807,0.7218768,0.520684361,0.726389945,0.484884292,0.713254035,0.503306568,0.730281234,0.513900757,0.738038898,0.521234632,0.741229236,0.480106652,0.724810004,0.497176498,0.741445541,0.506941199,0.747414351,0.513580918,0.748342812,0.475752622,0.732140422,0.488830656,0.74706775,0.496612757,0.751489162,0.50293535,0.751644909
116,0.529341817,0.685783923,0.520345211,0.697853148,0.510062039,0.707543015,0.500907362,0.718533337,0.490780056,0.730039179,0.494176835,0.70635134,0.496175885,0.72907716,0.508458257,0.73824656,0.517205298,0.742124677,0.493485123,0.709970117,0.497321159,0.72916615,0.509200692,0.738120377,0.520918667,0.741751432,0.495640129,0.712459207,0.496528327,0.728004813,0.507707953,0.73762095,0.518702149,0.742688894,0.499062479,0.714256585,0.492022812,0.723422945,0.489574701,0.730297089,0.488967031,0.737543106,0.461714983,0.679264307,0.47671482,0.666360855,0.489854842,0.666241467,0.501806557,0.67295146,0.512127638,0.675431132,0.490158916,0.696651042,0.505772233,0.714444935,0.514349341,0.72233808,0.520632744,0.726977229,0.485095859,0.713188767,0.503223121,0.730480194,0.513740003,0.738308847,0.520989001,0.741406143,0.480111152,0.72454077,0.496870011,0.741626024,0.506607592,0.747652233,0.513278306,0.748607278,0.47555691,0.731584072,0.488515228,0.746717334,0.49625054,0.751204908,0.502527952,0.751444459
117,0.52964741,0.685419977,0.523875475,0.68864429,0.514840126,0.693335712,0.507285774,0.700461864,0.499706715,0.709344506,0.499845982,0.707096636,0.498856276,0.725990772,0.507521749,0.735001743,0.515585542,0.738941312,0.499476552,0.711959958,0.49874258,0.730297863,0.508790016,0.740399003,0.519126832,0.74452281,0.501197398,0.715318441,0.500522017,0.730007768,0.510164022,0.739402294,0.519399703,0.743419111,0.504163384,0.717264533,0.503005981,0.73009944,0.508338511,0.736487031,0.513793051,0.73999846,0.461762726,0.679424703,0.476977348,0.666921496,0.490138084,0.666970372,0.502091169,0.673420668,0.512406528,0.675020158,0.489895672,0.696686924,0.505578578,0.714464307,0.514288664,0.722340167,0.520672381,0.72708565,0.484797835,0.713098347,0.50290823,0.730402827,0.513516128,0.738245308,0.52089262,0.741599679,0.479893744,0.724442244,0.496624768,0.741445899,0.506415904,0.747691572,0.513071001,0.748936355,0.47543785,0.731574178,0.48845467,0.746623337,0.496221483,0.751238286,0.502471149,0.751627505
118,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.461667418,0.67978555,0.476835489,0.667231441,0.489994854,0.667067587,0.501941681,0.67339164,0.5122509,0.675117612,0.489270955,0.696298778,0.505215824,0.714055598,0.514085591,0.722045541,0.520693243,0.727011323,0.484232366,0.712840915,0.502627015,0.729882121,0.513449192,0.737650573,0.52101481,0.741181493,0.479535609,0.724153578,0.496478528,0.741030514,0.506468177,0.747219622,0.51330173,0.748548388,0.475388736,0.7312451,0.488491893,0.746250808,0.496378481,0.75089246,0.502855241,0.751442015
119,0.530420542,0.683291852,0.518956602,0.687281907,0.508782625,0.691257,0.498507112,0.700918078,0.488687962,0.71182245,0.494847625,0.703125834,0.494608313,0.722380161,0.50727278,0.729491949,0.516662121,0.733845711,0.493200302,0.713587165,0.494484037,0.727042377,0.507560253,0.735766411,0.519671679,0.739770949,0.493773818,0.721267402,0.492563009,0.731244683,0.504168868,0.73877281,0.516173065,0.741705418,0.49541232,0.727487206,0.487239927,0.737550497,0.488397568,0.74022454,0.492980123,0.742091119,0.461997628,0.680442512,0.476901382,0.667283177,0.48994863,0.666932046,0.501889527,0.673348963,0.512224317,0.67516464,0.489369839,0.696297765,0.505440176,0.71434021,0.514356494,0.722307444,0.520952702,0.72729826,0.484346718,0.712863803,0.502850235,0.72992295,0.513743401,0.737660408,0.521227837,0.741179705,0.479651779,0.724238575,0.496719182,0.741195619,0.506737947,0.7474159,0.513559461,0.748864293,0.47553587,0.731344879,0.488693267,0.746364772,0.49653247,0.751043737,0.502962112,0.751779854
120,0.529921949,0.687810063,0.521982014,0.687501073,0.512691677,0.690132558,0.503080249,0.698815942,0.492799163,0.709247351,0.495545477,0.702333272,0.497581124,0.726300538,0.50966233,0.733288288,0.518102884,0.735550582,0.493323922,0.712784708,0.497827947,0.72994107,0.509858012,0.736720264,0.52150619,0.739481151,0.494343549,0.720831871,0.495539278,0.734521627,0.506774604,0.740779519,0.518027067,0.74353528,0.496709615,0.72767359,0.488102078,0.736970961,0.484676152,0.742311597,0.483777553,0.747791767,0.462112576,0.680883765,0.476920664,0.667613029,0.489836454,0.667078376,0.501819789,0.673298061,0.512244344,0.675176442,0.489052027,0.69638133,0.505279005,0.714402556,0.51426506,0.722313464,0.52090168,0.72725594,0.483987898,0.71304965,0.502631903,0.730092406,0.513635218,0.737744212,0.521125436,0.741293967,0.479395181,0.724428236,0.496572852,0.741280317,0.506785214,0.747455001,0.513699532,0.748939097,0.475485027,0.73144865,0.488689452,0.7464481,0.496582657,0.751208961,0.503070354,0.752050102
121,0.529794931,0.686366677,0.521637619,0.697340727,0.510988533,0.707426548,0.50175041,0.718842745,0.491809815,0.730569661,0.493812531,0.708617449,0.496319145,0.732154787,0.50838834,0.739445686,0.517156661,0.741700709,0.493106216,0.712318242,0.49758184,0.731071889,0.509669423,0.738393366,0.521396935,0.741832733,0.495482355,0.714696229,0.496661544,0.730371058,0.508131683,0.737708688,0.51911658,0.741764903,0.499426156,0.716575265,0.492435306,0.726260781,0.488881707,0.733307779,0.486989588,0.74106878,0.462503076,0.680812955,0.476827532,0.66744566,0.489905208,0.667035401,0.501995802,0.673281908,0.512784898,0.675760806,0.488014936,0.696295083,0.504973829,0.714929283,0.514436662,0.722694337,0.521344423,0.727124989,0.483083248,0.713120461,0.502605855,0.730671108,0.514140964,0.737735868,0.521764576,0.74038744,0.47896114,0.724396169,0.496888489,0.742266715,0.507389069,0.748057365,0.514426827,0.748945534,0.475669414,0.731060982,0.48922658,0.746775031,0.497353584,0.751419902,0.503956616,0.751916528
122,0.530153453,0.686940253,0.523548603,0.687023699,0.51452142,0.690889835,0.507412195,0.698344111,0.501120448,0.707903504,0.500502348,0.705421865,0.499678612,0.724993706,0.508693993,0.733566284,0.516845822,0.736506104,0.499829888,0.712702036,0.499493659,0.731163502,0.50956881,0.740064442,0.520354152,0.743069589,0.50130856,0.718548954,0.499501199,0.733825445,0.508716226,0.742283165,0.51817739,0.745531321,0.504252851,0.723092914,0.50009495,0.736067414,0.502543628,0.742430627,0.506167293,0.74584347,0.46253857,0.680900216,0.476678699,0.667073429,0.489866644,0.666540444,0.502108395,0.672896624,0.512869596,0.675473392,0.488035798,0.696752667,0.504922569,0.715011656,0.514365017,0.722636998,0.521325767,0.726947784,0.483204603,0.713341773,0.502517223,0.730732143,0.514025569,0.737823069,0.521813929,0.740519524,0.479149938,0.72448194,0.496823221,0.742310047,0.507338345,0.748156309,0.514502645,0.749105215,0.475809366,0.731086671,0.489367604,0.747087955,0.497584105,0.751824498,0.504394591,0.752310216
123,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.46244666,0.681254983,0.47656396,0.66742599,0.489694417,0.66663295,0.501966476,0.67275089,0.512807667,0.675457597,0.487908691,0.697035551,0.504888654,0.715262949,0.514397621,0.722763896,0.521339417,0.727047205,0.483054787,0.713585734,0.502468646,0.730811417,0.514036953,0.737716138,0.52184701,0.740390122,0.479020238,0.724677265,0.496689677,0.742476583,0.507262111,0.748210192,0.514488995,0.749126792,0.475724667,0.731226385,0.489165545,0.747312427,0.497370869,0.752046943,0.504230022,0.752551079
124,0.528538465,0.683993876,0.520236194,0.686280966,0.511137486,0.688213468,0.500993133,0.69664067,0.491657734,0.707353354,0.492647082,0.702282548,0.495596468,0.723846078,0.508940935,0.730602682,0.518072188,0.73436451,0.48985824,0.713352144,0.494933754,0.728381455,0.508564711,0.736123681,0.521135986,0.739967406,0.490251452,0.721412599,0.492541909,0.73287499,0.505650282,0.739521682,0.518609464,0.742933691,0.491836578,0.727781117,0.485499799,0.73960793,0.486490607,0.742904186,0.490622669,0.745737433,0.462524235,0.681465089,0.47671473,0.667451978,0.489878327,0.666706204,0.502123892,0.672763169,0.512925506,0.675054252,0.488256186,0.696930289,0.50515461,0.715278625,0.514596045,0.722979069,0.521478176,0.727333426,0.483433753,0.713362575,0.502698421,0.73049891,0.514150858,0.737594664,0.521868706,0.740378141,0.479328036,0.724486947,0.496879816,0.742046356,0.507345974,0.747937679,0.514461517,0.748947144,0.475906074,0.731172442,0.489365637,0.747089207,0.497466892,0.751864552,0.504213572,0.752418995
125,0.525612295,0.69096607,0.519343376,0.687047899,0.510930717,0.689572692,0.501843274,0.697831273,0.492502898,0.706842721,0.492605031,0.702229857,0.498182893,0.724390388,0.510380805,0.731302619,0.518546522,0.734361649,0.489675879,0.714257121,0.497678399,0.729799271,0.510233998,0.73670882,0.521524668,0.740466177,0.490335315,0.723408997,0.494852275,0.735183299,0.507107973,0.740641534,0.518199146,0.744036973,0.492596388,0.731149137,0.487249345,0.740226805,0.486427844,0.74376893,0.487376362,0.74744308,0.462656945,0.681212127,0.477123946,0.667630851,0.490174472,0.667114019,0.502379358,0.673104525,0.51320076,0.675577641,0.488617092,0.697232723,0.505096138,0.715656877,0.514411569,0.723266661,0.521268606,0.727584839,0.483696103,0.713532925,0.502653956,0.730602324,0.513993442,0.737628341,0.521637201,0.74039793,0.479432195,0.724578381,0.496783316,0.742112339,0.507197797,0.747961819,0.514276266,0.748889804,0.475865275,0.731204987,0.489163101,0.74695307,0.497214258,0.75172919,0.503869176,0.752315164
126,0.521890819,0.688864172,0.512242258,0.716648102,0.501005471,0.731505573,0.491651505,0.740369201,0.482349634,0.750795901,0.48586008,0.721937418,0.49199459,0.741088152,0.503406584,0.748049557,0.512279987,0.751931608,0.488253146,0.712553978,0.496570826,0.729889929,0.508986413,0.739936531,0.520838678,0.745625973,0.493378073,0.702250063,0.50129652,0.718125343,0.513083696,0.72867465,0.523329556,0.735696256,0.499916583,0.692290783,0.50467509,0.705221891,0.511305869,0.713754773,0.517265141,0.722123265,0.462748915,0.681090176,0.477142245,0.667571008,0.490137249,0.666964829,0.502248704,0.672967732,0.513008118,0.6754269,0.488832295,0.696911812,0.505181968,0.715448678,0.514455855,0.72321403,0.521361828,0.727692306,0.483844042,0.713208616,0.502607703,0.730626822,0.51393944,0.737858772,0.521698415,0.740798771,0.479457617,0.724330246,0.496667594,0.742018163,0.50708282,0.748170316,0.514256835,0.749398053,0.47573027,0.731119037,0.488970965,0.746786475,0.49699375,0.751647294,0.503680825,0.752395988
127,0.516880035,0.693332434,0.514854848,0.687958956,0.5107705,0.690432727,0.505307853,0.698133349,0.500797689,0.706638634,0.491618663,0.707711756,0.498917788,0.72638917,0.509592295,0.731125474,0.51739192,0.733732522,0.489549488,0.716622591,0.498341233,0.731048107,0.510153294,0.736147344,0.520736039,0.740524232,0.490713805,0.722381949,0.497482836,0.734664381,0.508749843,0.739307046,0.518413484,0.743431032,0.493250966,0.726135969,0.492916673,0.7371279,0.49450472,0.743274152,0.497012526,0.749093592,0.46314171,0.68083322,0.477320224,0.667434812,0.490263879,0.667035937,0.502398431,0.67309761,0.513150454,0.675512671,0.489229977,0.697040141,0.505644679,0.715801299,0.51492393,0.723514855,0.521793962,0.727873504,0.484143227,0.713177085,0.502974987,0.730671406,0.514269352,0.737799287,0.521967113,0.740667582,0.479578853,0.724113286,0.49689585,0.741954744,0.507278681,0.747973502,0.514400482,0.749131739,0.475664616,0.730768085,0.488985032,0.746605814,0.497042537,0.751465976,0.503765702,0.75231111
128,0.530301809,0.682798743,0.519781232,0.695617259,0.509060562,0.701440156,0.498402447,0.709355474,0.487915456,0.720050216,0.493506312,0.708245695,0.49329555,0.726851404,0.506834626,0.734766722,0.516995966,0.739243031,0.491908342,0.713307321,0.494168907,0.727951467,0.507512987,0.736688554,0.519901097,0.740759075,0.493028641,0.715888619,0.492772162,0.727367282,0.505860507,0.736405909,0.518763423,0.741001427,0.495276988,0.717101634,0.487718284,0.727623582,0.487627238,0.733250558,0.49045831,0.738409877,0.463232577,0.680624247,0.477298856,0.666662991,0.490247905,0.666570187,0.502205312,0.672890484,0.512634993,0.675710201,0.489786476,0.69769448,0.505780339,0.71650213,0.514884174,0.724175811,0.521615148,0.72831881,0.484598815,0.713727415,0.503019333,0.731329322,0.514060676,0.738595128,0.521655381,0.74134028,0.479733139,0.724394083,0.496643215,0.742365003,0.506865382,0.748475611,0.51399529,0.749700367,0.475423098,0.730730772,0.488673627,0.746501625,0.496833593,0.751193523,0.50362736,0.751878381
129,0.528547466,0.684719205,0.521638632,0.690565586,0.51276356,0.695729434,0.504237771,0.702887356,0.496103972,0.71281153,0.493194193,0.705845594,0.497717768,0.729403794,0.510160863,0.737205803,0.51863718,0.740028203,0.491751045,0.712656617,0.498049527,0.731390953,0.510793149,0.740109265,0.522268653,0.743753552,0.493572593,0.717365324,0.497994363,0.731803238,0.509881973,0.740374923,0.520484924,0.744448245,0.497198015,0.720598102,0.497311234,0.732735276,0.502030253,0.737360716,0.506969035,0.741035044,0.463129461,0.680593073,0.477023929,0.666363358,0.490082651,0.666185915,0.502097011,0.672710419,0.51247853,0.675412834,0.489610404,0.69712466,0.50587225,0.715881169,0.514992654,0.723644912,0.521632314,0.72783643,0.484495521,0.713381231,0.503192246,0.731095731,0.514238834,0.738491058,0.521726251,0.741348028,0.479749382,0.724100649,0.496965051,0.741903901,0.507230937,0.748023987,0.514258683,0.749212444,0.475575238,0.730461061,0.489052087,0.746277869,0.497252196,0.751117051,0.50404346,0.751968443
130,0.528812408,0.685993671,0.522701442,0.688294172,0.513911366,0.693282902,0.507040381,0.698837161,0.500795305,0.706410587,0.501006484,0.710142016,0.500534475,0.727421701,0.508307159,0.734464109,0.515875816,0.737026632,0.501452029,0.713262022,0.501418591,0.730351329,0.51122427,0.739551604,0.520984828,0.743807256,0.503629208,0.714376748,0.503609538,0.728085756,0.513169765,0.736748755,0.521945,0.740977168,0.506876409,0.714399159,0.506644309,0.725889504,0.511853456,0.732155085,0.516712248,0.736271024,0.462950379,0.680613756,0.477075368,0.666557789,0.490139991,0.666234553,0.502142608,0.672652602,0.51258111,0.67546761,0.48976773,0.697133243,0.505844951,0.715643585,0.514852524,0.723303914,0.52151531,0.72755152,0.484633923,0.713499904,0.503139853,0.730992377,0.514075935,0.738505125,0.521592021,0.741540313,0.479867309,0.724226832,0.496795982,0.741756737,0.506929815,0.747950673,0.51397413,0.749264836,0.475681514,0.73060894,0.488874853,0.746224582,0.496917933,0.750961661,0.503585517,0.751789451
131,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.462947369,0.680406451,0.477508724,0.66688931,0.490602255,0.66674155,0.502645671,0.673090875,0.513098598,0.675502062,0.489675283,0.696520984,0.505843103,0.715231776,0.514858544,0.72315371,0.521533072,0.727647245,0.484520495,0.712866068,0.503227115,0.730438054,0.514252603,0.737999201,0.521800995,0.741086841,0.479829431,0.72389096,0.497082353,0.741515875,0.507313073,0.747643888,0.514353573,0.748841643,0.475793034,0.730625153,0.489153385,0.746231139,0.497273356,0.750991821,0.503989875,0.751729965
132,0.529323041,0.685537755,0.520742297,0.688314676,0.511289954,0.689888954,0.50097543,0.697425008,0.491486758,0.707622766,0.493859142,0.706516504,0.49559468,0.725635111,0.508742988,0.73188746,0.517929554,0.7359038,0.491627544,0.71556437,0.495411426,0.728797615,0.508641422,0.735537946,0.520750761,0.739106357,0.492116064,0.721267641,0.492947012,0.731820524,0.505739212,0.737845361,0.518303573,0.741050363,0.493688136,0.725394785,0.485388666,0.736136198,0.483760834,0.740906477,0.48515147,0.745846391,0.463027298,0.680310726,0.477681577,0.667002201,0.490694016,0.666826189,0.50270921,0.673122644,0.513223767,0.675730824,0.489651024,0.696169913,0.505881011,0.715354204,0.514952838,0.723356605,0.521663964,0.727806091,0.484467268,0.712552011,0.503259659,0.730419636,0.514350772,0.737985015,0.521910608,0.740792334,0.479781777,0.723719954,0.49721536,0.741669297,0.507501602,0.747798324,0.514617741,0.748839319,0.475783408,0.730582476,0.489322811,0.746405661,0.49750337,0.751245975,0.504257381,0.751946867
133,0.528481722,0.687201142,0.516916573,0.698565185,0.505788743,0.708005667,0.496114999,0.719338298,0.485693753,0.731855571,0.491648436,0.709780335,0.494818598,0.730827153,0.507377446,0.738561988,0.51668638,0.742812932,0.491507977,0.71360606,0.496488392,0.729914188,0.50906682,0.737246275,0.521180511,0.740823567,0.494104326,0.716175973,0.49606663,0.730116785,0.508562028,0.737220228,0.52061379,0.740932703,0.497937441,0.71785146,0.491655171,0.727558434,0.490352124,0.732118964,0.491496891,0.736668408,0.462959856,0.679251671,0.477563709,0.666354001,0.490518898,0.666539311,0.50246489,0.672988355,0.512872696,0.675550163,0.489404857,0.696306467,0.505622745,0.714886665,0.514928937,0.722660899,0.521966696,0.727131844,0.484193951,0.712616861,0.502827942,0.729979157,0.514080763,0.737540305,0.521973312,0.740668416,0.479504257,0.723623395,0.496677607,0.741246223,0.507041276,0.747401357,0.514333665,0.748702168,0.47545433,0.730409503,0.488875836,0.746148467,0.497058928,0.75100857,0.503932118,0.751826584
134,0.528588355,0.68616128,0.523594558,0.691059291,0.514907539,0.69779402,0.507810473,0.706680775,0.500704169,0.71692735,0.497717261,0.706555903,0.499406844,0.727080345,0.509285271,0.735619366,0.517701983,0.739069045,0.496679276,0.711308241,0.499154091,0.730217338,0.510194898,0.739965558,0.521295249,0.743762851,0.498450994,0.714563668,0.4994663,0.729831159,0.509509265,0.739399254,0.51924628,0.743664742,0.50184691,0.716989338,0.500511348,0.728930533,0.504435778,0.734978139,0.509032071,0.739071727,0.463252813,0.679577112,0.477648973,0.666963696,0.490591407,0.666794598,0.502747834,0.673074841,0.513301075,0.675597608,0.489441395,0.696842372,0.505950928,0.714694321,0.515256166,0.722301841,0.522182643,0.726727366,0.484488517,0.712664902,0.503376126,0.729448497,0.514612556,0.736933708,0.522530675,0.740292192,0.479958683,0.723545611,0.497369766,0.740607321,0.507661462,0.74688673,0.514905095,0.748322666,0.4758389,0.730526388,0.489359081,0.746326864,0.497544587,0.751426816,0.504615009,0.752389669
135,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.463288993,0.679405451,0.477643013,0.666445374,0.490641236,0.666491926,0.5026806,0.672959149,0.513069868,0.675648689,0.489618927,0.696964622,0.505802333,0.714938045,0.51506418,0.722363591,0.52203995,0.726568639,0.484541982,0.712958634,0.50315398,0.729945719,0.514358759,0.737367034,0.522328496,0.740544677,0.479895055,0.723713338,0.496994555,0.741052151,0.50730288,0.747383595,0.514620304,0.748891056,0.475693375,0.730419099,0.489068657,0.746225476,0.497224987,0.751201808,0.504219174,0.75213778
136,0.531698465,0.682851434,0.518294573,0.702544034,0.506275892,0.712712407,0.495502681,0.722577095,0.485157669,0.733770609,0.492100418,0.710843027,0.492370963,0.73036325,0.505286276,0.738039851,0.515238762,0.742006004,0.492106438,0.712759554,0.494270265,0.728864193,0.507700503,0.737174332,0.520694077,0.739926815,0.494664609,0.713249624,0.49430722,0.726102412,0.50740689,0.734757662,0.520410836,0.73864758,0.498269171,0.712477624,0.491411418,0.72322315,0.491985679,0.727786124,0.495325953,0.731570363,0.462985724,0.679672003,0.477445513,0.666674793,0.490434051,0.666549742,0.502484798,0.672771811,0.512983263,0.675287008,0.489406854,0.696853817,0.505600691,0.714682221,0.514908075,0.722123146,0.52199322,0.726478517,0.484360725,0.712928772,0.502916098,0.729906142,0.514117658,0.73735863,0.522179544,0.740673006,0.479755878,0.723733127,0.496697783,0.741135836,0.506982088,0.747575223,0.514371395,0.749306262,0.475565314,0.730482042,0.488793731,0.746411622,0.496925861,0.751390636,0.50394702,0.752307773
137,0.530661166,0.683244586,0.520759046,0.692189038,0.509994507,0.70103848,0.502373576,0.709736049,0.49502328,0.719193578,0.496021658,0.708724201,0.496941894,0.729369819,0.507435024,0.737342179,0.515954792,0.739915311,0.496426105,0.712468565,0.497941226,0.730842412,0.509331763,0.740324199,0.520632505,0.743626118,0.499053121,0.71448344,0.500017226,0.729334593,0.510764599,0.738488019,0.52087456,0.742264569,0.503291965,0.715374053,0.502337456,0.727672696,0.507119358,0.732735515,0.511961222,0.73650986,0.463178158,0.679326415,0.477783173,0.666452527,0.490614653,0.666527271,0.502502084,0.672913134,0.512835205,0.675633132,0.489313424,0.696053743,0.505526125,0.714539409,0.514832854,0.722280145,0.521875203,0.726772249,0.484142393,0.712384462,0.502760231,0.729851663,0.513950109,0.737440407,0.521866262,0.740712404,0.479471117,0.723520041,0.496532202,0.741217077,0.506748438,0.747507393,0.513980269,0.74900645,0.475298345,0.730548263,0.48852998,0.746453881,0.496616453,0.751279891,0.503522038,0.751918375
138,0.529585421,0.685051441,0.522288501,0.674924195,0.51352936,0.673275769,0.505566061,0.676247776,0.498176038,0.678860664,0.502308488,0.701429725,0.502843976,0.718969107,0.509812117,0.727982581,0.516844034,0.732218742,0.502451479,0.713497937,0.502518773,0.729848623,0.511208117,0.738983989,0.520237803,0.74340409,0.504638195,0.722244143,0.503902197,0.736101866,0.511253715,0.743667424,0.518024564,0.747206628,0.508200943,0.728226006,0.506985903,0.739580214,0.510724843,0.744552135,0.514388859,0.746976256,0.462890983,0.679279745,0.477242827,0.666182816,0.490117699,0.666307867,0.502030432,0.672740698,0.512322545,0.675296426,0.489011794,0.69537133,0.505075455,0.714324892,0.514325261,0.722300291,0.521398783,0.726957023,0.483950794,0.71172297,0.50242424,0.729508996,0.513618648,0.737313151,0.521620989,0.74079603,0.479284137,0.722852528,0.49622941,0.740856111,0.506507933,0.74743259,0.513835669,0.749282241,0.475042105,0.729943991,0.488233894,0.746023655,0.49635005,0.751113534,0.503355503,0.752162337
